url,titulo,compañia,descripcion,categoria,sub-categoria,educacion
https://www.occ.com.mx//empleo/oferta/17621793-jefe-de-operaciones/?ai=false&ais=&origin=unknown&page=50&rank=14&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2314&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,ExperienciaServicio a clienteControl de InventariosRevisión de embarquesAdministrar personal a cargoManejo de indicadoresOfrecemos:·Prestaciones superiores a las de ley·Sueldo competitivo·Vales de despensa·Fondo de ahorro·Capacitación ConstanteInteresados favor de postularse por este medio,Logística - Transporte - Distribución - Almacén,Abastecimiento,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17612616-ejecutivo-de-ventas-residenciales-ecogas-chihuahua/?ai=false&ais=&origin=unknown&page=50&rank=15&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2315&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,"Sempra InfraestructuraEs el lugar donde puedes desarrollarte constantemente y construir la carrera que siempre has querido.VisiónEnergía para un mundo mejorMisiónSer la empresa Líder de Infraestructura energética de NorteaméricaValoresHacemos lo correcto/ Impulsamos a las personas / Formamos el FuturoTe invitamos a participar en nuestro reto como:Ejecutivo de Ventas Residenciales en EcoGas(Sempra Infraestructura), en Chihuahua, Chih.SEMPRA INFRAESTRUCTURANuestra misión de ser la empresa líder de infraestructura energética en Norteamérica se materializa todos los días a través de nuestros valores, al hacer lo correcto, impulsar a las personas y formar el futuro. Como líderes con propósito en la industria energética, facilitamos el acceso a suministro de energía segura y sustentable que mejora la vida, inspira a las personas y abre posibilidades en todas partes.Objetivo Principal:Identificar y coordinar propuestas diversas para el incremento de la base de clientes residenciales buscando mejorar la rentabilidad de la compañía mediante el seguimiento de las estrategias previamente establecidas. Encargado de asegurar que el proceso y la transición de venta se concluyan de la manera acordada entre la compañía y el cliente residencial.Responsabilidades:Prospección, negociación, contratación y seguimiento de nuevos clientes residenciales.Desarrollo, planeación y actualización tanto de reportes de progreso en ventas, (mensual/semanal o anual) así como de controles internos del mismo departamento.Soporte al departamento en cuanto al establecimiento y coordinación de estrategias de atracción a posibles clientes.Cumplimiento de meta de contratos mensual de manera individual y grupal.Cotización de líneas caseras en los casos que sea necesario.Requisitos:1 año de experiencia en Ventas, preferentemente de cambaceoAtención a ClientesOrientación a ResultadosConozca la CiudadLicencia de conducir tipo chofer particularConocimientos básicos de computaciónEducación:Bachillerato terminado o carrera técnica¡Postúlate y sé parte del gran equipo de Sempra Infraestructura!En Sempra Infraestructura abrazamos la diversidad y estamos comprometidos a ofrecer a todos nuestros candidatos y colaboradores las mismas oportunidades de éxito, sin tener en cuenta la raza, color, nacionalidad, ciudadanía, religión, discapacidad física o mental, condición médica, información genética, estado civil, sexo, orientación sexual, género, identidad de género, expresión de género, edad, situación social y económica, filiación política o cualquier otra característica protegida por la ley. De igual forma, no existirá discriminación de ningún tipo para los colaboradores que hayan tenido COVID-19 o hayan convivido con algún familiar que lo tenga o haya tenido.",Ventas,Ventas por cambaceo,Bachillerato
https://www.occ.com.mx//empleo/oferta/17616294-asesor-financiero-para-atencion-de-cartera/?ai=false&ais=&origin=unknown&page=50&rank=16&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2316&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,"Estamos solicitando Asesores Financieros para Atención de CarteraZONA: Chihuahua, ChihuahuaSólo necesitas: ·        Preparatoria terminada.·        Tener 20 años en adelante.·        Experiencia en manejo de redes sociales para publicidad y ventas·        Experiencia en telemarketing·        Facilidad de palabra y negociaciónOfrecemos:·        CARTERA DE CLIENTES VIGENTE.·        Pagos semanales. ·        Atractivo esquema de Comisiones y Bonos·        Capacitación constante.·        Estabilidad y desarrollo laboral.·        Convenciones nacionales e internacionales.CONTAMOS CON EL RESPALDO, LIDERAZGO, INNOVACIÓN Y SOLIDEZ DE UN AMPLIO PORTAFOLIO DE PRODUCTOS PARA SU COMERCIALIZACIÓN.¡¡No dejes pasar esta gran oportunidad!! ENVÍA TU CV PARA CONCRETAR TU CITA Contacto:Erik Daniel Soto Lozoya",Ventas,Representante de ventas,Bachillerato
https://www.occ.com.mx//empleo/oferta/17612303-gerente-de-planeacion/?ai=false&ais=&origin=unknown&page=50&rank=17&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2317&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,"El Gerente de Planeación se encarga de administrar a los planeadores de producto terminado, controlando los procesos establecidos para generar planes de producción que satisfagan las necesidades del cliente, asegurando niveles óptimos de inventario.EDUCACIÓN REQUERIDA:•Carrera terminada en ingeniería o licenciatura•Ingles avanzado (hablado y escrito)•Certificación en APICS (deseable)EXPERIENCIA, CONOCIMIENTOS, HABILIDADES Y ACTITUDES:•Conocimiento avanzado en MPS/MRP•Microsoft Office•Conocimiento avanzado de AS400/BPCS o similares•Conocimiento general de cambios de ingeniería y nuevos productos•Habilidad de negociación•Comunicación efectiva•Orientado a resultados•Análisis de problemas•Liderazgo•Abierto a cambios•Planeación estratégicaFUNCIONES ESENCIALES Y AUTORIDAD DEL PUESTO:•Calcular, distribuir y medir la capacidad requerida para la cobertura de la demanda•Controlar niveles correctos de pronóstico en plan maestro de producción (MPS)•Controlar que el programa de producción concuerde con capacidad establecida•Solucionar discrepancias en los parámetros en AS400•Entre otras.",Logística - Transporte - Distribución - Almacén,Abastecimiento,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17615860-relaciones-publicas/?ai=false&ais=&origin=unknown&page=50&rank=18&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2318&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,BuscamosEncargado de Relaciones PublicasFuncionesAdministración del Depto.Planeaciones mensuales.Manejo de proveedores.Reportes de cierre de mes.Planeación de eventos.Campañas publicitarias físicas y digitales.Manejo de equipos de trabajo.Manejo de medios digitales.RequisitosDisponibilidad de Horario.Experiencia en manejo de personal.Proactivo y Responsable.Experiencia en el área.,Mercadotecnia - Publicidad - Relaciones Públicas,Relaciones públicas,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17615858-gerente-comercial/?ai=false&ais=&origin=unknown&page=50&rank=19&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2319&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,"Importante compañía del sector automotriz solicita Gerente Comercial.Requisitos indispensables:Experiencia como gerente, jefe o coordinador comercial.Manejo de indicadoresManejo de personalFacilidad de palabraDisponibilidad de horarioLicencia de conducir vigenteOfrecemos:Sueldo baseAtractivo esquema de comisionesVales de despensaCapacitación constante",Ventas,Ventas en general,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17615273-supervisor-y-control-de-obra/?ai=false&ais=&origin=unknown&page=50&rank=20&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D50%2320&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=79640307-f248-46a4-b6d7-939f4dcd3350&widgetCompany=false&geolocation=false,,,"Nombre Posición:Analista Ejecución ProyectosNombre Posición Jefe Directo: Coordinador Desarrollo y Conservación de InfraestructuraÁrea:Desarrollo, Infraestructura y DiseñoUbicación: Cd JuarezMisión del puesto:Gestionar el proceso para la construcción de proyectos de inmuebles OXXO, participando activamente en todas la etapas de su desarrollo, desde la definición inicial de alcances hasta la entrega del inmueble terminado, conociendo y apegándose a las normas, políticas y el proceso institucional así como dando continuo seguimiento interno a través de los rituales de gestión y externo mediante estricta supervisión a contratistas para asegurar la calidad y correcta ejecución de los trabajos.Responsabilidades:Gestiona y coordina los proyectos asignados, buscando cumplir las metas de tiempo, costo y calidad en apego al seguimiento a los contratistas.Revisar detalladamente los presupuestos entregados en el concurso, para asignación de obras: partidas, especificación en conceptos, volumetrías y precios unitarios.Administración de documentación necesaria para la elaboración de contratos (contratista), tramite de facturas para pagos (anticipos, avances y finiquito de obras), solicitar las fianzas correspondientes, gestionar la memoria de cálculo estructural, permisos de construcción, y controles de avance de obra, para garantizar la integridad de la obra.Dar seguimiento de manera presencial a la ejecución de obra. Supervisión del contratista y de los trabajos realizados en temas de calidad e integridad de la obra.Procurar la optimización de costos en cada proyecto cuestionando alcances y cuidando no afectar la calidad de los materiales para no comprometer la seguridad del inmueble buscando la mayor rentabilidad posible.Da seguimiento de las entregas de tienda al departamento de Mantenimiento, así como el cierre de obra.Decisiones relevantes:Dar seguimiento al correcto desarrollo de las obras previniendo desviaciones en los tiempos.Verificar la calidad del proyecto y prevenir riesgos de habitabilidad del inmueble.Definir momentos para capacitación de contratistas cuando se realicen actualizaciones al proyecto ejecutivo.Reclutamiento, capacitación y administración de los contratistas, decide en base a resultados quién permanece en el padrón y quién debe salir por mal desempeño y resultados en sus entregables.Decide qué acciones tomar para cumplir o reducir los tiempos de proceso en desarrollo de la obra, y en qué momento implementar cambios en la gestión para lograr mejores resultados.Requisitos:Licenciatura en Arquitectura o Ingeniería Civil ó carrera afín.Experiencia de 2 años en supervisión de obra y/o Superintendencia,Control de Calidad, administración de obra, enfocado más en construcción comercial, puede ser también de vivienda (horizontal o vertical).Software de dominio: Opus, AutoCAD, Revit, Microsoft Office (Excel principalmente).Competencias: Toma de decisiones, Pensamiento sistémico y Organización y ejecución.Disponibilidad de Movilidad en la RegionSi esta oportunidad es de tu interés y cumples con los requisitos del puesto y lineamientos de movilidad, ¡postúlate por este medio!",Construcción - Inmobiliaria - Arquitectura,Ingeniería civil,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17614944-ejecutivo-de-cuentas/?ai=false&ais=&origin=unknown&page=51&rank=1&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%231&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"Haz tu carrera profesional en el mejor Banco de México y una de las mejores empresas para trabajar (Great Place to Work).Te ofrecemosUn entorno dinámico que te ayudará para tu desarrollo profesional con enfoque comercialCapacitación antes de ingresar al puesto y de manera constanteAtractivo sueldo, y excelente esquema de comisiones por ventas y bono de productividadContratación directamente con SantanderPóliza de Gastos Médico MayoresAtractivas prestacionesLas funciones principales del puesto sonAtender con calidad a los clientes en sus necesidades de captación, colocación y servicios financieros, promoviendo una atención integral y de vinculación a las personas, siempre con el objetivo de ser un Banco Sencillo Personal y Justo.RequisitosGusto por las ventas, excelente atención al cliente y alta orientación a resultadosBuen manejo de relaciones interpersonalesAlta tolerancia a la frustración y trabajo bajo presiónDisponibilidad para laborar tiempo completoDinámico y con interés en tu desarrollo profesionalLicenciatura concluida de carreras Económico AdministrativasExperiencia mínimo 2 años en promoción y venta de productos y servicios financieros",Atención a clientes - Call Center,Atención al cliente,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17610775-practicante-de-reclutamiento-bilingue/?ai=false&ais=&origin=unknown&page=51&rank=2&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%232&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"Genpact the worldwide company with more than 15,000 employees around the globe is looking for passionate students to be part of our amazing company.This position will be responsible for:Elaborate Reports of candidatesProvide support to HR membersInterviews, and contact of internal candidates for follow-up.Events planning Surveys and registration of general recordsPosting in the company system- The internal JobsHow can you know if you fit in the position? If you have...Intermediate EnglishOffice skillsOutlookProactiveDynamicCreativeBenefitsTransportationHome OfficeEquipment (laptop and headsets)Cafeteria service where you can enjoy your breakfast and lunch everyday prepared by our site´s teamThe possibility to create your own career path and create your dream professional career",Recursos humanos,Reclutamiento y selección de personal,Bachillerato
https://www.occ.com.mx//empleo/oferta/17610729-monitorista-nocturno-para-empresa-de-seguridad/?ai=false&ais=&origin=unknown&page=51&rank=3&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%233&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,, Requisitos:·       MAYOR DE EDAD·       HABILIDADES COMPUTACIONALES BÁSICAS·       SECUNDARIA TERMINADA·       EXPERIENCIA EN TURNO NOCTURNO (DESEABLE)·       SEXO INDISTINTO Beneficios: ·       PRESTACIONES DE LEY·       SEGURO DE VIDA·       SEGURO VS ACCIDENTES·       VALES DE DESPENSA·       PAGO SEMANAL·       CAPACITACIÓN PAGADA·       TRABAJA 4 DÍAS·       PROGRAMA DE REFERIDOS·       BONO DE PUNTUALIDAD·       BONO DE RESULTADOS ,Atención a clientes - Call Center,Atención al cliente,Secundaria
https://www.occ.com.mx//empleo/oferta/17610714-ejecutivo-de-atencion-a-clientes-bilingue/?ai=false&ais=&origin=unknown&page=51&rank=4&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%234&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"Ejecutivo de atención a cliente (Temporal) Actividades: Responder llamadas telefónicas y generar ordenes de compra para entrega de regalos de fiestasde fin de año.Beneficios:Sueldo competitivoOportunidad de crecimientoSeguro vs AccidentesSeguro de VidaAtractivo esquema de bonos (resultados, referidos, asistencia) Empleo temporal Requisitos:Secuandaria terminadaRFC",Atención a clientes - Call Center,Atención al cliente,Secundaria
https://www.occ.com.mx//empleo/oferta/17619980-ejecutivo-de-ventas-premium/?ai=false&ais=&origin=unknown&page=51&rank=5&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%235&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"RED BULL?¿QUÉ VOY HACER EN MI TRABAJO?Desarrollar la marca en centros de consumo, activando y aplicando estrategias para incrementar la venta. Mi trabajo es 30% administrativo en oficina y 70% en la calle, 40% del tiempo en la vida nocturna, comprobando si los resultados de mis negociaciones se están aplicando correctamente. Me gusta visitar bares, antros y restaurantes regularmente teniendo excelente relación con owner y bar staff, capacitando y trabajando junto con ellos para incrementar las ventas. Este trabajo tiene 3 misiones principales: Ser embajador de la marca, Gobernar tu propio Territorio y Ser un Consultor del Negocio.Experiencia en empresas de consumo masivo (deseable).Excelente habilidades de comunicación.Disponibilidad para desarrollar cuentas en bares, restaurantes, eventos importantes, gimnasios del estado.Capacidad analítica (deberás analizar, entender los números y dar resultados concretos).Conoces los centros nocturnos y no tienes problema con desenvolverte en el medio nocturno.Seguimiento a la facturación y notas de crédito de cada uno de los centros de consumo.Se asegura de la correcta implementación de la marca en el Centro de Consumo (Coolers, Neones, precios en menús, promociones, etc.)Universidad Completa o en el último semestre (Recién egresados - bienvenidos) Sin problemas para manejar por la noche - Licencia de conducir (Manejo Standard)Inglés intermedioTravel 20-30%",Ventas,Ventas corporativas,Universitario sin titulo
https://www.occ.com.mx//empleo/oferta/17523495--asistente-de-ventas-contratacion-inmediata/?ai=false&ais=&origin=unknown&page=51&rank=6&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%236&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,Empresa Líder en ramo del Material eléctricoSe encuentra en busca del Mejor Talento de la zona como :Asistente de Ventas con COMISIONES NO TOPADAS¿Cuáles serias los beneficios?Contratación directa por la EmpresaPrestaciones de Ley y SuperioresCotización al 100% ante el IMSSSueldo baseEsquema de comisiones SIN TopéBono adicional durante 3 mesesCarrera dentro de la empresa¿Qué cualidades debe de tener nuestro talento?Contar con un buen dominio de ExcelManejar sistemas ERPDominio en el área de Atención al ClienteExperiencia laborando con métricas mensualesExcelente conocimiento en Ventas de Material Eléctrico (PLUS)¿En qué consistirán las actividades de nuestro Mejor talento de la zona?Creación y seguimiento a cartera de clientesApoyo con ejecutivos para realización de cotizaciones y cierre de ventasLevantamiento de nuevos pedidosGeneración de Cotizaciones mediante portal INTELISISTrabajo 100% presencial en Oficina¡Si estas interesado postúlate por este medio y se parte de nuestra FAMILIA.Recuerda actualizar tus datos en tu CV y en la plataforma para ponernos en contacto.,Ventas,Apoyo a ventas,Técnico
https://www.occ.com.mx//empleo/oferta/17616662-ejecutiva-de-ventas/?ai=false&ais=&origin=unknown&page=51&rank=7&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%237&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"Ejecutivo de ventas Chihuahua (Híbrido)The candidate for this position will excel at creating and closing new opportunities. By using a consultative approach to selling, this person will use their expertise to identify and qualify leads, leading to sales opportunities with both new and existing customers.ResponsibilitiesMeet and exceed sales targetsSuccessfully create business from new and existing customer accountsManage complex negotiations with senior-level executivesBuild rapport and establish long term relationships with customersQualifications2-5 years' quota carrying sales experienceExperience and working knowledge of CRM systemsDemonstrable track record of over-achieving quotaStrong written and verbal communication skillsOfrecemosSueldo competitivo Aguinaldo de 29 días.Vacaciones de 12 díasPrima Vacacional del 50%Vales de Despensa del 10%Vales de RestauranteFondo de Ahorro del 13%, de tu sueldo base mensual topado a lo establecido por la ley.Seguro de Vida.Plan Dental.Seguro de Gastos Médicos Mayores. (Para ti y familiares directos)",Ventas,Ventas corporativas,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17605828-auxiliar-de-encargado-de-almacen/?ai=false&ais=&origin=unknown&page=51&rank=8&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%238&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"Es un puesto donde habrá que mover físicamente mercancía, así como estar frente a la computadora.Se requiere de alguien con mucha energía y disposición.Algunas de las actividades que se realizarán son las siguientes:Recepción física y en sistema de mercancía en tiempo y formaSalida de mercancía a sucursales en tiempo y formaElaborar compra de facturas en el sistemaHacer cambios de precios y alta de productosRegistrar transferencias de mercancía hacia sucursalesRevisión de % de utilidad de productosAcomodo físico de mercancía en anaquelesFlejar mercancíaProgramación de pedidos a sucursales foráneasEnvío de facturas a sucursalesSacar reportes de existenciasEntre otrosHorariosLunes a Viernes 7:30 a 3:30pmSabado 7:30 a 2:00pmaPrestaciones de LeyPosibilidades de crecimiento dentro de la empresaBeca económica para hijos",Logística - Transporte - Distribución - Almacén,Almacén - Inventario,Técnico
https://www.occ.com.mx//empleo/oferta/17612227-analista-exportaciones-laredo/?ai=false&ais=&origin=unknown&page=51&rank=9&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%239&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"ANALISTA EXPORTACIONES LAREDO   Descripción general del puesto: Dar seguimiento con todas a las áreas operativas involucradas para que las exportaciones salgan en tiempo y forma y, apoyar con actividades operativas que conlleven temas de transporte y cargas en patio tanto en planta Chihuahua como en planta La Piedad.   Requisitos: Edad: 24 a 35 años Sexo: Indistinto  Escolaridad: Licenciatura en negocios internacionales, Licenciatura en comercio exterior, Ingeniería en logística. Estado civil: indistinto  Áreas de experiencia: 1 años de experiencia en: Aduanas Importaciones / Exportaciones Logística    Conocimientos específicos: Paquete office - Intermedio Normatividad aduanal – Intermedio Logística - básico     Principales responsabilidades: Gestionar el posicionamiento con los transportistas de las cajas de exportación y dar seguimiento desde su llegada a cargar hasta la salida de la misma en coordinación con las diversas áreas, calidad, tráfico y seguridad patrimonial y dar solución inmediata a cada situación extraordinaria o de incumplimiento que surja para cumplir con el posicionamiento. Recopilar y gestionar los documentos de calidad, tablas de materia prima, tablas de temperatura, análisis microbiológicos internos, cadenas custodia, análisis microbiológicos externos. Revisar de manera aleatoria cuando cedis este armando las cargas de exportación y gestionar cualquier arreglo que se tenga que realizar antes de presentarle la carga a los médicos TIF. Dar seguimiento a las cargas de importación en patio en conjunto con tráfico, cajas alarmadas, que estén en el inventario, validad las llegadas, suministro del diésel, garantizar los engrampes, que no las tomen las cajas como almacén, choques, etc., para garantizar el servicio a nuestros clientes y la confiabilidad de nuestros transportistas Brindar atención y coordinación con nuestros proveedores y clientes para que el flujo de la operación sea fluido y tener un orden en la misma.   Habilidades: Enfoque a Resultados - Logro de Objetivos Control de Procesos-Ejecución Apego a Normas Capacidad para Aprender Responsabilidad Actitud de Servicio Organización Solución de problemas - Capacidad de Análisis Trabajo en Equipo - Colaborar por Resultados  Consulta nuestro aviso de privacidad a través de https://grupobafar.com/generales/legales-y-aviso-de-privacidad/",Servicios generales - Oficios - Seguridad,Otros oficios,
https://www.occ.com.mx//empleo/oferta/17479178-ingeniero-de-calidad/?ai=false&ais=&origin=unknown&page=51&rank=10&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%2310&sessionid=&showseo=true&type=1&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"REQUIREMENTS:Bachelor´s degree in industrial engineering, Aerospace, Aeronautic, Mechanical or Similar.English language proficiency 80% Minimum.Schedule availabilitySKILLS:Knowledge in Problem Solving Tools (5 W´s, A3´s, 8D´s, KAIZEN).Management of quality tools (PFMEA, Control Plan, MSA, SAP, QRB, Blue Prints, Metrology).Knowledge in advanced manufacturing techniques (KanBan, Poka Yoke, SMED).Lean Manufacturing Techniques (MiniTab, Design of Experiments) and/or Six Sigma.Knowledge of Microsoft Office.Ability to respond to costumers effectively immediately.",Ingeniería,Ingeniero,Universitario titulado
https://www.occ.com.mx//empleo/oferta/17612781-lider-de-credito-y-cobranza-trabajo-en-campo-/?ai=false&ais=&origin=unknown&page=51&rank=11&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%2311&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"EMPRESA IMPORTANTE SOLICITA : Líder de Asesor Empresarial - Crédito y Cobranza.(Servicio a cliente, Ventas, Cobranza)Zona: Hidalgo del Parral, Chihuahua.Objetivo:Desarrollo, empoderamiento y capacitación a nuestras Empresarias (Clientes).Requisitos:?  Experiencia en gestión de cobranza?  Experiencia en ventas?  Liderazgo?  Servicio a cliente?  Manejo de equipos de trabajo?  Ejecución y estrategias de cobranza?  Trabajo bajo objetivos?  Comunicación asertiva?  Negociación efectiva?  Indispensable manejar automovil estandar (licencia de conducir vigente)?  Disponibilidad de horarioOfrecemos:?  Atractivo sueldo?  Prestaciones de Ley y superiores?  Vales de despensa $510.00 mensuales (adicionales a sueldo)?  Automóvil?  Tarjeta de vales de gasolina?  Seguro de vida?  Seguro de gastos médicos mayores?  Comisiones quincenales no topadas.?  Herramientas de trabajo (celular, Laptop, Uniformes)?  Plan de vida y carrera?  Estabilidad laboralSi Cumples con el Perfil PostúlateLe recordamos que todos nuestros procesos son totalmente gratuitos.",Contabilidad - Finanzas,Crédito y cobranza,Técnico
https://www.occ.com.mx//empleo/oferta/17612426-ejecutivo-de-captura/?ai=false&ais=&origin=unknown&page=51&rank=12&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%2312&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"¡Únete a nuestro equipo! Estamos buscando un(a) ejecutivo de cuenta de operaciones para apoyar en nuestras operaciones diarias. Si eres proactivo/a, organizado/a y tienes habilidades administrativas, esta oportunidad es para ti.Requisitos:- Experiencia en atención a clientes de 1 año- Bachillerato finalizado mínimo.            - Excelentes habilidades de comunicación y atención al detalle.Funciones:- Atención a clientes- Captura en sistema- Entre otras. Ofrecemos:- Ambiente de trabajo dinámico y colaborativo.- Oportunidades de crecimiento y desarrollo profesional.- Salario competitivo y prestaciones de ley.- Horario laboral base (Lunes a viernes de 8:30am – 9:30am y Sábados de 9:00am- 2:00pm)¡Si estás interesado/a en ser parte de nuestro equipo, envía tu currículum vitae. No pierdas esta oportunidad de formar parte de una empresa en crecimiento!",Administrativo,Auxiliar administrativo,Bachillerato
https://www.occ.com.mx//empleo/oferta/17611753-process-engineer/?ai=false&ais=&origin=unknown&page=51&rank=13&returnURL=%2Fempleos%2Fen-chihuahua%2F%3Fpage%3D51%2313&sessionid=&showseo=true&type=0&userid=&utm_channel=serp&utm_origin=web&uuid=01c4286b-08f6-4de0-a49e-dec8ac604c5c&widgetCompany=false&geolocation=false,,,"Process EngineerPurpose of the position:Responsible for designing and implementing systems and equipment procedures used in manufacturing facilities.Main Roles & Responsibilities:1.    Yield improvement.2.    Acquire with internal and external suppliers the necessary machinery, tooling, and fixtures for production.3.    Defect Analysis.4.    Process optimization.5.    Customer audit response.6.    Handling customer complaints.7.    Handling and containment abnormalities in the process.8.    Analysis and improvement of defect on the process, QC rejects and customer complaints.9.    SOP assignment and updates.10. Customer and third-party audit response.11. Definition of procedures and instructions for new manufacturing process.12. Achieve with the procedures, instructions, and regulations of work of different management systems (ISO 9001, ISO 14001, 45001, SER, CCIE, CTPAT and those that the company register), incumbent upon it according to established manuals and ensure follow legal requirements, regulations, quality, environmental, health and safety, SER, EICC, CTPAT, etc.; that fall withing the company.Scholarship: Bachelor's degree: Electric information, technology, mechanical engineering, industrial engineer, computer technology, materials engineer.Experience: 2-4years Experience in vehicle electronic manufacturing, or camera module manufacturing experience, or other electronic product manufacturing experience is preferred.  Languages: English advanced.  Computer skills and software: Skilled use PowerPoint/Excel/wordIf you are interested, please send us your resume in English and PDF. PCE Technology is an Equal Opportunity Workplace and an Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.",Manufactura - Producción - Operación,Manufactura,Universitario titulado
